section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,97,1731061744805208370,1731061745089117370,284,295.3414982741386,22.284413059415193,2832.045543179032,7704.624822716283
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,98,1731061748897077370,1731061749133099370,236,394.55089115470105,29.757285759738775,3286.1261559669038,6601.735212250832
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,99,1731061749261110370,1731061749505304370,244,385.9708728000506,29.065395316710006,3012.1849958754665,7710.072321222895
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,100,1731061750129058370,1731061750169244370,40,83.17863154963331,6.284598133710432,2170.863141703218,3028.475824583672
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,101,1731061750393113370,1731061750433242370,40,99.11382005589786,7.487845639996389,2636.383821590052,3511.1210345235354
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,102,1731061750585052370,1731061750633188370,48,133.9925604485563,10.118019973654791,2771.7840136540876,4156.555966970735
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,103,1731061750849093370,1731061750897075370,48,176.8512339794472,13.370033151466604,3620.810994065009,5771.290425749672
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,104,1731061751077191370,1731061751133115370,56,197.86823129047565,14.949434043008765,3690.9621506759286,6005.653949431261
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,105,1731061751441058370,1731061751489066370,48,151.23186820411036,11.418013070645202,3225.9495940926404,5054.011519559317
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,106,1731061751865107370,1731061751905095370,40,87.96634630015878,6.633722909976204,2318.3358514026704,3172.39695599566
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,107,1731061752049100370,1731061752105085370,56,160.49539461170295,12.110999613525012,3001.772870830855,4929.3812580340655
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,108,1731061752425078370,1731061752461082370,36,56.107452191057654,4.237013877176534,1684.4524446241521,2281.4842244523325
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,109,1731061752785068370,1731061752841074370,56,97.50293119084391,7.371928971575076,1897.8372885740457,2807.0988628707514
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,110,1731061752985187370,1731061753033114370,48,178.03602193888528,13.335857084200935,3702.343134798751,5635.064771028926
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,111,1731061753213691370,1731061753261218370,48,128.51062447055526,9.702217106245097,2953.443478509188,4478.183416062879
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,112,1731061753521042370,1731061753561065370,40,124.30412258059546,9.380321379278943,3204.1198170112484,4400.435645961271
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,113,1731061754069228370,1731061754109058370,40,98.5550473132929,7.431724995472793,2537.17408715767,3725.7808449339364
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,114,1731061754221097370,1731061754273095370,52,197.24793462739197,14.88619938981232,3716.573683438674,6159.961752760778
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,115,1731061754525201370,1731061754573057370,48,148.74290678791905,11.2376452620466,3141.6204282417666,4849.340123188722
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,116,1731061754765199370,1731061754805059370,40,65.06159771619092,4.902493716169281,1819.3627921101006,2296.1270315594716
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,117,1731061754925066370,1731061754993098370,68,310.0190112478929,23.352752709632142,4491.250493643043,6988.014313172976
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,118,1731061755325062370,1731061755361065370,36,65.65620082052563,4.962326000386433,1935.7608035901799,2584.7318716320246
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,119,1731061755641072370,1731061755685082370,44,131.27133074867191,9.901453348922669,3037.6916984037616,4579.638080191168
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,120,1731061755829095370,1731061756141065370,312,44.03801776554061,3.327360441575765,2610.694497176734,5960.1829209285615
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,121,1731061757421082370,1731061757733072370,312,273.63463065518846,20.661380353755693,2319.006368307436,6278.2353062732955
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,122,1731061758257071370,1731061758293069370,36,66.59267200425897,5.027320830549735,2063.5397224070844,2800.632828526627
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,123,1731061758545164370,1731061758593123370,48,132.01256035855923,9.971178236000362,2766.087898646033,4515.669846331267
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,124,1731061758885042370,1731061758917077370,32,52.84931454739055,3.9931330879258016,1640.8918379254578,2096.082073419168
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,125,1731061759481037370,1731061759513105370,32,47.421551163575245,3.5846528162986875,1430.3735500041653,1756.6682251548389
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,126,1731061759701039370,1731061759745367370,44,121.60306002023874,9.184228247890504,2796.7548197380693,4352.941425347535
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,127,1731061760161092370,1731061760209101370,48,171.26139339597808,12.929766296116313,3579.72704213147,5536.839473787091
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,128,1731061760361072370,1731061760633071370,272,219.2769565465051,16.538157249754402,2981.8489722936483,6294.9247278730845
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,129,1731061761233075370,1731061761601050370,368,260.0890604682116,19.637205972605457,2246.5249121078155,6716.186151521023
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,130,1731061762133099370,1731061762165054370,32,52.76651748394065,3.9843045671367374,1819.3360215766406,2195.8693390668636
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,131,1731061762409103370,1731061762453051370,44,140.48316508801298,10.615371107307382,3331.574904776299,4852.327069808208
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,132,1731061762609153370,1731061762657072370,48,181.65708692648374,13.720734041573651,3759.7686211855644,5543.234930208105
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,133,1731061762853147370,1731061762909053370,56,198.00050568794953,14.939219733224345,3777.309421366785,6009.394893126761
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,134,1731061763105351370,1731061763145109370,40,84.36200781562718,6.3621553808602584,2149.9445657072647,3066.0608987081114
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,135,1731061763785320370,1731061763821055370,36,72.87149854140524,5.504032092903531,2288.1984707422494,3118.028094941573
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,136,1731061764005137370,1731061764049062370,44,158.19463955626523,11.943457935648572,3603.0540353325746,5115.346134913088
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,137,1731061764249087370,1731061764421098370,172,153.33152973122787,11.584905972876046,1363.4101010094828,4703.3792773928035
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,138,1731061764633071370,1731061764665178370,32,59.938374296353174,4.527540849549324,2044.786303518061,2756.5538393133297
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,139,1731061764993256370,1731061765133050370,140,23.610214103897004,1.7855300313109768,2067.409217353538,4762.588245275809
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,140,1731061769705112370,1731061769957082370,252,396.7264702851005,29.924194474842537,3393.520347629137,7156.111509692149
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,141,1731061770585123370,1731061770901068370,316,329.6218699262446,24.8747892672144,2353.4968905424566,8597.33749466261
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,142,1731061771389072370,1731061771421069370,32,50.62796003360455,3.822525333805793,1860.6424648196298,2415.789514025355
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,143,1731061771577067370,1731061771621204370,44,136.5636930158733,10.308911203934807,3133.700712966485,4880.669440334772
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,144,1731061771861074370,1731061771917068370,56,98.48064404854125,7.416236316291833,2056.127717961451,2931.484665571492
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,145,1731061772065095370,1731061772121048370,56,214.48284336939764,16.19651684020235,4083.4288598197304,6507.896160899517
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,146,1731061772373209370,1731061772425262370,52,120.16384495602897,9.067222605569153,2486.011742615038,3860.6675488340807
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,147,1731061772673067370,1731061772721208370,48,119.43615051104946,9.006789730718278,2434.0427559016607,3811.952277295202
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,148,1731061772901067370,1731061772961063370,60,93.02093476848752,6.928031465278187,2031.5913886712694,2987.607024144896
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,149,1731061773141185370,1731061773193027370,52,173.7257575307829,13.001059034002061,3542.1552579177855,5835.550547760401
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,150,1731061773401070370,1731061773453083370,52,181.66015852030267,13.729364221392805,3392.984894535504,4883.562423798797
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,151,1731061773809509370,1731061773849120370,40,64.48211893256773,4.874590868902974,1723.31021524617,2271.159668885548
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,152,1731061774429077370,1731061774469315370,40,100.5961182234442,7.593083404401794,2753.743181236181,3965.6242491792755
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,153,1731061774805076370,1731061774841102370,36,54.80965499053675,4.1436728432195915,1583.1817569428727,1937.515888624057
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,154,1731061775089078370,1731061775129090370,40,140.64448454329622,10.624736361525962,3709.4990727190943,5159.353735232551
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,155,1731061775345087370,1731061775409062370,64,195.00646014599755,14.689903681489284,3028.4059016538545,4813.531476730418
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,156,1731061775609104370,1731061775649065370,40,90.1726781882475,6.816070071453564,2378.306999892917,3162.0296798137733
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,157,1731061775901072370,1731061775945233370,44,105.64653886984469,7.986217610324374,2464.209232381169,3613.577900368381
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,158,1731061776141234370,1731061776193065370,52,167.2123564237788,12.614877529990181,3495.673850092198,5680.903710729081
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,159,1731061776513077370,1731061776573040370,60,227.37413403146286,17.117491924895575,3851.367555617608,6188.133956334102
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,160,1731061776753063370,1731061776809053370,56,190.19830594853704,14.307315548370916,3507.144668211296,5667.476253738674
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,161,1731061777121066370,1731061777141101370,20,35.68540269454762,2.670545325688542,1534.3400978216537,1762.140198669667
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,162,1731061777317140370,1731061777353155370,36,66.44643501992081,4.951038119815583,2095.84163761725,2754.5444841107637
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,163,1731061777733055370,1731061777793057370,60,221.78023571439277,16.69628346968394,3863.7751900609014,6377.8409681997555
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,164,1731061777925131370,1731061777973059370,48,116.30631041057872,8.788626154655187,2463.8936732073175,3542.2007450142937
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,165,1731061778365054370,1731061778809085370,444,253.1906177028676,19.100320550304236,2331.4829512076712,8120.16680989233
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,166,1731061779217086370,1731061779245162370,28,63.57930271855045,4.803382304005748,2302.0295963935105,2900.2615807899697
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,167,1731061779425070370,1731061779461110370,36,59.40169466412012,4.487716495585457,1742.4108622417461,2367.712070655309
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,168,1731061779905182370,1731061779933055370,28,33.66676352903988,2.5441185821489696,1232.5561700667124,1490.9231695065769
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,169,1731061780293059370,1731061780641138370,348,186.37823095009514,14.07746113806155,2375.5365433489333,6115.92714457996
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,170,1731061780761100370,1731061780801083370,40,122.55944001272297,9.256647891356245,3199.890417649927,4575.849677870655
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,171,1731061781021105370,1731061781061084370,40,86.04682610442377,6.501117087362718,2307.836151661253,3203.9514493206298
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,172,1731061781309059370,1731061781337150370,28,41.518532763399726,3.135672441191748,1508.3762053640367,1901.4902573482143
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,173,1731061781773131370,1731061781813094370,40,87.05746029983725,6.572999571325656,2324.934121991188,3207.5665675726373
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,174,1731061782393077370,1731061782445088370,52,135.87501391519686,10.261234190506794,2812.370955140027,4510.272998680673
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,175,1731061784801260370,1731061784829057370,28,31.57940986190799,2.386902088228396,1398.6067449416664,1653.4788939190094
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,176,1731061785009060370,1731061785049042370,40,90.59520093644394,6.848915550751822,2468.016840315404,3366.7126607788286
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,177,1731061785697125370,1731061786133086370,436,79.8382237267089,6.033717740753633,2368.0639953966656,6695.5705527213395
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,178,1731061786381047370,1731061786401079370,20,21.959358515453243,1.6583425569340686,1150.353084622437,1240.2167345191526
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,179,1731061788549032370,1731061788573102370,24,32.29362906134653,2.437784369021554,1325.143203370383,1524.8496779915754
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,180,1731061789153062370,1731061789193070370,40,97.59404763624298,7.368375560348426,2509.306716678846,3507.987454239578
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,181,1731061789585168370,1731061789949210370,364,140.73818697450915,10.63267588477503,2175.849471717553,5576.294114707274
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,182,1731061790033145370,1731061790061072370,28,28.359995465471854,2.1445888473052204,1200.191897936625,1273.0192196751887
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,183,1731061790209085370,1731061790469054370,260,334.4501612030326,25.291338988238707,2723.0434972190706,6303.4052998212765
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,184,1731061791989078370,1731061792013113370,24,36.30477827321293,2.6506813131277718,1597.892012642164,1845.33827856152
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,185,1731061792353135370,1731061792381214370,28,35.41844286246019,2.6568224627321495,1337.071997937297,1435.929651600816
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,186,1731061792853107370,1731061793045167370,192,74.75244104946013,5.652788613495598,2758.8420264203655,6059.380870978975
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,187,1731061793213108370,1731061793253076370,40,86.4874904313757,6.447447479313706,2260.225994281792,3065.359846869957
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,188,1731061793645836370,1731061793677604370,32,53.3981790613163,3.9173982101805875,1559.2337031295951,2138.0786567134846
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,189,1731061793993980370,1731061794025663370,32,38.938141054889826,2.870276349428339,1405.9677874473919,1867.672440350687
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,190,1731061794635684370,1731061794669681370,34,72.13701169939466,5.436157550633854,2235.8291586184578,2820.437990790265
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,191,1731061794866041370,1731061794909607370,44,73.21011073694898,5.544533451924521,1960.0353983985754,2794.732652878401
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,192,1731061795237594370,1731061795277658370,40,47.51237303238039,3.596679194731037,1362.847719613112,1859.7033887395894
08c2a95b-79d5-4379-928f-172bdbe70563,8deee3c8-ac61-43a0-8b3b-7f17a41179af,193,1731061795506153370,1731061795565632370,59,118.56973863981858,8.95935214781762,2084.342002890268,3404.6426144295274
